order_id,item_id,product_id,category,price,quantity,item_total
ORD-103760,1,PROD-APP-469,Apparel,616.54,1,616.54
ORD-103761,1,PROD-APP-552,Apparel,2033.64,1,2033.64
ORD-103761,2,PROD-APP-726,Apparel,2437.36,1,2437.36
ORD-103762,1,PROD-HOM-454,Home & Kitchen,4058.56,1,4058.56
ORD-103763,1,PROD-GRO-647,Groceries,987.87,1,987.87
ORD-103764,1,PROD-HOM-870,Home & Kitchen,3118.26,1,3118.26
ORD-103765,1,PROD-APP-827,Apparel,2150.96,1,2150.96
ORD-103766,1,PROD-GRO-428,Groceries,684.41,1,684.41
ORD-103767,1,PROD-APP-788,Apparel,1936.03,1,1936.03
ORD-103767,2,PROD-APP-142,Apparel,907.55,2,1815.1
ORD-103768,1,PROD-ELE-779,Electronics,12936.01,1,12936.01
ORD-103769,1,PROD-ELE-605,Electronics,10192.78,2,20385.56
ORD-103770,1,PROD-ELE-658,Electronics,12303.16,1,12303.16
ORD-103771,1,PROD-GRO-708,Groceries,1198.43,1,1198.43
ORD-103771,2,PROD-APP-344,Apparel,1189.4,1,1189.4
ORD-103772,1,PROD-ELE-457,Electronics,7778.43,1,7778.43
ORD-103773,1,PROD-APP-396,Apparel,1715.4,1,1715.4
ORD-103773,2,PROD-GRO-975,Groceries,950.8,1,950.8
ORD-103774,1,PROD-HOM-209,Home & Kitchen,739.84,1,739.84
ORD-103775,1,PROD-HOM-713,Home & Kitchen,4147.64,2,8295.28
ORD-103776,1,PROD-GRO-899,Groceries,354.8,1,354.8
ORD-103777,1,PROD-APP-914,Apparel,551.21,1,551.21
ORD-103778,1,PROD-APP-295,Apparel,533.15,1,533.15
ORD-103779,1,PROD-ELE-865,Electronics,14121.32,2,28242.64
ORD-103780,1,PROD-APP-759,Apparel,2335.4,1,2335.4
ORD-103781,1,PROD-GRO-266,Groceries,1067.63,1,1067.63
ORD-103782,1,PROD-ELE-850,Electronics,7253.53,1,7253.53
ORD-103783,1,PROD-HOM-130,Home & Kitchen,3459.6,1,3459.6
ORD-103784,1,PROD-APP-161,Apparel,676.29,1,676.29
ORD-103785,1,PROD-ELE-614,Electronics,2494.47,1,2494.47
ORD-103786,1,PROD-ELE-996,Electronics,10116.11,2,20232.22
ORD-103786,2,PROD-APP-574,Apparel,587.57,1,587.57
ORD-103787,1,PROD-HOM-802,Home & Kitchen,2128.1,1,2128.1
ORD-103788,1,PROD-GRO-293,Groceries,269.65,1,269.65
ORD-103788,2,PROD-APP-552,Apparel,438.24,1,438.24
ORD-103789,1,PROD-APP-513,Apparel,2268.2,1,2268.2
ORD-103790,1,PROD-BEA-249,Beauty & Personal Care,1420.8,1,1420.8
ORD-103791,1,PROD-APP-617,Apparel,793.26,1,793.26
ORD-103792,1,PROD-APP-478,Apparel,456.6,2,913.2
ORD-103793,1,PROD-APP-601,Apparel,1471.22,1,1471.22
ORD-103793,2,PROD-GRO-900,Groceries,1183.18,2,2366.36
ORD-103793,3,PROD-APP-118,Apparel,2452.72,1,2452.72
ORD-103794,1,PROD-APP-433,Apparel,453.37,1,453.37
ORD-103795,1,PROD-ELE-103,Electronics,2297.74,1,2297.74
ORD-103795,2,PROD-APP-814,Apparel,820.29,1,820.29
ORD-103796,1,PROD-ELE-857,Electronics,10250.22,1,10250.22
ORD-103796,2,PROD-APP-897,Apparel,1544.67,1,1544.67
ORD-103797,1,PROD-APP-157,Apparel,704.13,1,704.13
ORD-103798,1,PROD-ELE-569,Electronics,11944.89,1,11944.89
ORD-103799,1,PROD-APP-193,Apparel,1122.12,1,1122.12
ORD-103799,2,PROD-ELE-650,Electronics,4428.78,1,4428.78
ORD-103800,1,PROD-APP-848,Apparel,1519.25,1,1519.25
ORD-103801,1,PROD-HOM-707,Home & Kitchen,3021.06,1,3021.06
ORD-103802,1,PROD-HOM-421,Home & Kitchen,3078.21,1,3078.21
ORD-103802,2,PROD-ELE-282,Electronics,3645.74,1,3645.74
ORD-103802,3,PROD-ELE-131,Electronics,8453.87,1,8453.87
ORD-103803,1,PROD-HOM-132,Home & Kitchen,2356.27,1,2356.27
ORD-103804,1,PROD-GRO-994,Groceries,330.5,1,330.5
ORD-103804,2,PROD-GRO-423,Groceries,648.15,1,648.15
ORD-103805,1,PROD-BEA-211,Beauty & Personal Care,688.2,1,688.2
ORD-103805,2,PROD-BEA-454,Beauty & Personal Care,737.57,2,1475.14
ORD-103806,1,PROD-APP-247,Apparel,663.01,1,663.01
ORD-103807,1,PROD-GRO-272,Groceries,931.61,1,931.61
ORD-103807,2,PROD-GRO-775,Groceries,522.61,1,522.61
ORD-103808,1,PROD-GRO-727,Groceries,497.48,1,497.48
ORD-103809,1,PROD-HOM-173,Home & Kitchen,2107.51,1,2107.51
ORD-103810,1,PROD-ELE-878,Electronics,8169.48,1,8169.48
ORD-103811,1,PROD-BEA-550,Beauty & Personal Care,1009.04,1,1009.04
ORD-103812,1,PROD-APP-691,Apparel,660.5,1,660.5
ORD-103813,1,PROD-APP-642,Apparel,2107.66,1,2107.66
ORD-103814,1,PROD-BEA-859,Beauty & Personal Care,513.81,1,513.81
ORD-103814,2,PROD-HOM-948,Home & Kitchen,2985.67,1,2985.67
ORD-103814,3,PROD-HOM-902,Home & Kitchen,2110.16,1,2110.16
ORD-103815,1,PROD-GRO-184,Groceries,753.49,1,753.49
ORD-103816,1,PROD-APP-945,Apparel,1148.58,1,1148.58
ORD-103817,1,PROD-GRO-716,Groceries,1009.7,1,1009.7
ORD-103817,2,PROD-HOM-717,Home & Kitchen,3768.13,1,3768.13
ORD-103818,1,PROD-ELE-373,Electronics,3704.37,1,3704.37
ORD-103819,1,PROD-GRO-678,Groceries,259.02,1,259.02
ORD-103820,1,PROD-APP-488,Apparel,2341.52,1,2341.52
ORD-103820,2,PROD-ELE-343,Electronics,13234.64,1,13234.64
ORD-103821,1,PROD-ELE-211,Electronics,6736.02,1,6736.02
ORD-103822,1,PROD-BEA-322,Beauty & Personal Care,1421.73,1,1421.73
ORD-103823,1,PROD-ELE-343,Electronics,11029.24,1,11029.24
ORD-103823,2,PROD-APP-123,Apparel,2308.13,1,2308.13
ORD-103823,3,PROD-ELE-920,Electronics,7205.24,1,7205.24
ORD-103824,1,PROD-GRO-338,Groceries,293.98,1,293.98
ORD-103825,1,PROD-BEA-344,Beauty & Personal Care,1533.57,1,1533.57
ORD-103826,1,PROD-APP-114,Apparel,1966.26,1,1966.26
ORD-103827,1,PROD-APP-957,Apparel,1812.54,2,3625.08
ORD-103828,1,PROD-APP-398,Apparel,2284.54,1,2284.54
ORD-103829,1,PROD-APP-746,Apparel,2178.14,1,2178.14
ORD-103830,1,PROD-ELE-230,Electronics,2699.53,1,2699.53
ORD-103831,1,PROD-BEA-977,Beauty & Personal Care,1779.2,1,1779.2
ORD-103832,1,PROD-GRO-991,Groceries,399.56,1,399.56
ORD-103832,2,PROD-APP-373,Apparel,2436.59,1,2436.59
ORD-103833,1,PROD-APP-997,Apparel,2150.0,1,2150.0
ORD-103833,2,PROD-BEA-131,Beauty & Personal Care,512.18,1,512.18
ORD-103834,1,PROD-APP-369,Apparel,1416.61,1,1416.61
ORD-103835,1,PROD-ELE-375,Electronics,8172.9,1,8172.9
ORD-103836,1,PROD-HOM-537,Home & Kitchen,4094.08,1,4094.08
ORD-103837,1,PROD-GRO-707,Groceries,493.52,1,493.52
ORD-103837,2,PROD-GRO-467,Groceries,909.06,1,909.06
ORD-103838,1,PROD-GRO-756,Groceries,874.07,1,874.07
ORD-103838,2,PROD-GRO-866,Groceries,444.62,1,444.62
ORD-103838,3,PROD-ELE-595,Electronics,11662.75,1,11662.75
ORD-103839,1,PROD-APP-249,Apparel,444.48,1,444.48
ORD-103839,2,PROD-APP-274,Apparel,915.65,1,915.65
ORD-103840,1,PROD-ELE-381,Electronics,5540.22,1,5540.22
ORD-103840,2,PROD-HOM-172,Home & Kitchen,3576.77,1,3576.77
ORD-103840,3,PROD-APP-881,Apparel,478.01,1,478.01
ORD-103841,1,PROD-GRO-492,Groceries,395.29,1,395.29
ORD-103842,1,PROD-GRO-612,Groceries,200.72,1,200.72
ORD-103843,1,PROD-APP-330,Apparel,482.87,1,482.87
ORD-103844,1,PROD-ELE-411,Electronics,14150.91,1,14150.91
ORD-103845,1,PROD-ELE-508,Electronics,2832.41,2,5664.82
ORD-103845,2,PROD-APP-530,Apparel,1195.65,1,1195.65
ORD-103846,1,PROD-HOM-607,Home & Kitchen,4351.06,1,4351.06
ORD-103846,2,PROD-ELE-587,Electronics,6018.12,1,6018.12
ORD-103846,3,PROD-GRO-327,Groceries,945.09,1,945.09
ORD-103847,1,PROD-GRO-317,Groceries,837.12,1,837.12
ORD-103848,1,PROD-APP-865,Apparel,2340.08,1,2340.08
ORD-103849,1,PROD-APP-824,Apparel,1171.03,1,1171.03
ORD-103850,1,PROD-HOM-649,Home & Kitchen,582.61,1,582.61
ORD-103850,2,PROD-APP-887,Apparel,2418.66,1,2418.66
ORD-103851,1,PROD-APP-293,Apparel,1345.77,2,2691.54
ORD-103852,1,PROD-HOM-699,Home & Kitchen,4365.46,1,4365.46
ORD-103853,1,PROD-ELE-962,Electronics,9343.64,1,9343.64
ORD-103853,2,PROD-HOM-735,Home & Kitchen,2411.25,1,2411.25
ORD-103854,1,PROD-APP-450,Apparel,2159.79,1,2159.79
ORD-103855,1,PROD-GRO-421,Groceries,879.32,1,879.32
ORD-103856,1,PROD-APP-603,Apparel,1333.43,1,1333.43
ORD-103857,1,PROD-BEA-459,Beauty & Personal Care,1642.48,1,1642.48
ORD-103858,1,PROD-GRO-957,Groceries,826.75,1,826.75
ORD-103859,1,PROD-ELE-344,Electronics,5328.58,1,5328.58
ORD-103859,2,PROD-APP-742,Apparel,1097.18,1,1097.18
ORD-103860,1,PROD-APP-320,Apparel,1404.9,1,1404.9
ORD-103861,1,PROD-HOM-278,Home & Kitchen,2413.46,1,2413.46
ORD-103862,1,PROD-BEA-763,Beauty & Personal Care,1409.2,1,1409.2
ORD-103863,1,PROD-ELE-788,Electronics,10635.12,1,10635.12
ORD-103864,1,PROD-ELE-176,Electronics,11477.89,1,11477.89
ORD-103865,1,PROD-GRO-259,Groceries,1053.96,1,1053.96
ORD-103865,2,PROD-APP-863,Apparel,2185.55,1,2185.55
ORD-103866,1,PROD-ELE-687,Electronics,11306.54,1,11306.54
ORD-103867,1,PROD-APP-624,Apparel,977.15,1,977.15
ORD-103868,1,PROD-GRO-392,Groceries,781.41,1,781.41
ORD-103869,1,PROD-BEA-851,Beauty & Personal Care,1577.2,1,1577.2
ORD-103870,1,PROD-GRO-423,Groceries,246.65,1,246.65
ORD-103871,1,PROD-HOM-312,Home & Kitchen,2824.82,1,2824.82
ORD-103871,2,PROD-GRO-518,Groceries,932.6,1,932.6
ORD-103871,3,PROD-GRO-688,Groceries,954.3,1,954.3
ORD-103872,1,PROD-HOM-104,Home & Kitchen,1416.52,1,1416.52
ORD-103873,1,PROD-GRO-253,Groceries,783.94,1,783.94
ORD-103874,1,PROD-GRO-975,Groceries,980.57,1,980.57
ORD-103875,1,PROD-ELE-312,Electronics,3264.97,1,3264.97
ORD-103876,1,PROD-GRO-440,Groceries,580.41,1,580.41
ORD-103877,1,PROD-APP-680,Apparel,898.5,1,898.5
ORD-103878,1,PROD-APP-252,Apparel,1625.83,1,1625.83
ORD-103879,1,PROD-APP-498,Apparel,907.58,1,907.58
ORD-103880,1,PROD-GRO-259,Groceries,1186.46,1,1186.46
ORD-103880,2,PROD-ELE-249,Electronics,8968.52,1,8968.52
ORD-103881,1,PROD-BEA-915,Beauty & Personal Care,1003.74,1,1003.74
ORD-103882,1,PROD-GRO-648,Groceries,1181.87,1,1181.87
ORD-103883,1,PROD-ELE-619,Electronics,12126.24,1,12126.24
ORD-103884,1,PROD-BEA-753,Beauty & Personal Care,1304.19,1,1304.19
ORD-103885,1,PROD-APP-184,Apparel,1120.11,1,1120.11
ORD-103885,2,PROD-APP-123,Apparel,1747.16,2,3494.32
ORD-103885,3,PROD-HOM-261,Home & Kitchen,2379.47,1,2379.47
ORD-103886,1,PROD-BEA-236,Beauty & Personal Care,449.35,1,449.35
ORD-103887,1,PROD-BEA-560,Beauty & Personal Care,1034.51,1,1034.51
ORD-103888,1,PROD-APP-482,Apparel,1839.95,1,1839.95
ORD-103889,1,PROD-ELE-709,Electronics,4102.39,1,4102.39
ORD-103890,1,PROD-APP-683,Apparel,2111.53,1,2111.53
ORD-103890,2,PROD-ELE-381,Electronics,10456.9,1,10456.9
ORD-103890,3,PROD-ELE-245,Electronics,4846.5,1,4846.5
ORD-103891,1,PROD-APP-178,Apparel,474.19,1,474.19
ORD-103891,2,PROD-APP-615,Apparel,1698.22,1,1698.22
ORD-103891,3,PROD-BEA-759,Beauty & Personal Care,300.78,1,300.78
ORD-103892,1,PROD-GRO-249,Groceries,1019.66,2,2039.32
ORD-103892,2,PROD-APP-539,Apparel,856.14,1,856.14
ORD-103892,3,PROD-ELE-435,Electronics,13703.0,1,13703.0
ORD-103893,1,PROD-GRO-614,Groceries,1152.25,1,1152.25
ORD-103894,1,PROD-BEA-564,Beauty & Personal Care,482.14,2,964.28
ORD-103895,1,PROD-APP-335,Apparel,1095.9,1,1095.9
ORD-103896,1,PROD-APP-388,Apparel,2159.29,1,2159.29
ORD-103897,1,PROD-APP-524,Apparel,2087.94,1,2087.94
ORD-103898,1,PROD-APP-921,Apparel,716.53,1,716.53
ORD-103899,1,PROD-GRO-743,Groceries,1011.63,1,1011.63
ORD-103899,2,PROD-ELE-853,Electronics,6723.33,1,6723.33
ORD-103899,3,PROD-APP-463,Apparel,2230.8,1,2230.8
ORD-103900,1,PROD-ELE-664,Electronics,11192.77,2,22385.54
ORD-103900,2,PROD-APP-393,Apparel,1813.76,1,1813.76
ORD-103901,1,PROD-ELE-558,Electronics,7355.73,1,7355.73
ORD-103902,1,PROD-APP-553,Apparel,870.87,1,870.87
ORD-103903,1,PROD-HOM-723,Home & Kitchen,4428.95,2,8857.9
ORD-103904,1,PROD-ELE-336,Electronics,9884.81,1,9884.81
ORD-103904,2,PROD-ELE-110,Electronics,11210.74,1,11210.74
ORD-103905,1,PROD-ELE-638,Electronics,14350.46,1,14350.46
ORD-103906,1,PROD-APP-830,Apparel,2188.81,1,2188.81
ORD-103907,1,PROD-APP-323,Apparel,1660.83,1,1660.83
ORD-103908,1,PROD-ELE-730,Electronics,10817.84,1,10817.84
ORD-103909,1,PROD-APP-838,Apparel,1915.34,1,1915.34
ORD-103909,2,PROD-GRO-771,Groceries,537.61,1,537.61
ORD-103910,1,PROD-ELE-292,Electronics,5299.5,1,5299.5
ORD-103910,2,PROD-ELE-409,Electronics,3514.44,1,3514.44
ORD-103911,1,PROD-ELE-387,Electronics,11598.75,1,11598.75
ORD-103912,1,PROD-GRO-688,Groceries,1070.57,1,1070.57
ORD-103913,1,PROD-BEA-774,Beauty & Personal Care,625.25,1,625.25
ORD-103913,2,PROD-APP-199,Apparel,994.55,1,994.55
ORD-103914,1,PROD-APP-277,Apparel,2459.24,1,2459.24
ORD-103915,1,PROD-ELE-239,Electronics,8839.78,1,8839.78
ORD-103916,1,PROD-GRO-950,Groceries,848.63,1,848.63
ORD-103917,1,PROD-GRO-632,Groceries,847.44,2,1694.88
ORD-103918,1,PROD-GRO-319,Groceries,673.61,1,673.61
ORD-103919,1,PROD-HOM-698,Home & Kitchen,1369.99,1,1369.99
ORD-103920,1,PROD-BEA-517,Beauty & Personal Care,1738.43,1,1738.43
ORD-103920,2,PROD-BEA-235,Beauty & Personal Care,1451.46,1,1451.46
ORD-103921,1,PROD-APP-196,Apparel,983.28,1,983.28
ORD-103922,1,PROD-ELE-706,Electronics,9295.63,2,18591.26
ORD-103923,1,PROD-APP-602,Apparel,941.39,1,941.39
ORD-103923,2,PROD-GRO-979,Groceries,649.38,2,1298.76
ORD-103924,1,PROD-ELE-548,Electronics,10197.47,1,10197.47
ORD-103925,1,PROD-APP-285,Apparel,471.5,1,471.5
ORD-103926,1,PROD-GRO-803,Groceries,388.82,1,388.82
ORD-103927,1,PROD-APP-837,Apparel,1089.51,1,1089.51
ORD-103927,2,PROD-APP-487,Apparel,997.96,1,997.96
ORD-103928,1,PROD-GRO-897,Groceries,1023.58,2,2047.16
ORD-103929,1,PROD-ELE-261,Electronics,8248.13,1,8248.13
ORD-103929,2,PROD-APP-339,Apparel,2257.02,1,2257.02
ORD-103930,1,PROD-ELE-858,Electronics,12627.01,1,12627.01
ORD-103931,1,PROD-APP-269,Apparel,773.62,1,773.62
ORD-103931,2,PROD-APP-369,Apparel,1372.26,1,1372.26
ORD-103932,1,PROD-ELE-909,Electronics,4982.43,1,4982.43
ORD-103933,1,PROD-HOM-290,Home & Kitchen,599.84,1,599.84
ORD-103934,1,PROD-ELE-328,Electronics,11393.89,1,11393.89
ORD-103935,1,PROD-HOM-184,Home & Kitchen,1249.89,1,1249.89
ORD-103936,1,PROD-HOM-327,Home & Kitchen,910.07,1,910.07
ORD-103937,1,PROD-APP-158,Apparel,2423.61,1,2423.61
ORD-103938,1,PROD-APP-200,Apparel,1300.97,1,1300.97
ORD-103939,1,PROD-GRO-280,Groceries,829.66,1,829.66
ORD-103940,1,PROD-BEA-141,Beauty & Personal Care,1606.35,1,1606.35
ORD-103941,1,PROD-GRO-843,Groceries,823.49,1,823.49
ORD-103941,2,PROD-GRO-648,Groceries,665.9,1,665.9
ORD-103942,1,PROD-ELE-932,Electronics,9679.29,1,9679.29
ORD-103942,2,PROD-GRO-775,Groceries,624.01,1,624.01
ORD-103943,1,PROD-APP-489,Apparel,2477.42,1,2477.42
ORD-103944,1,PROD-APP-146,Apparel,1967.37,1,1967.37
ORD-103944,2,PROD-HOM-338,Home & Kitchen,3957.47,1,3957.47
ORD-103944,3,PROD-APP-535,Apparel,1982.52,1,1982.52
ORD-103945,1,PROD-GRO-924,Groceries,240.61,1,240.61
ORD-103946,1,PROD-ELE-550,Electronics,1613.91,1,1613.91
ORD-103946,2,PROD-HOM-860,Home & Kitchen,4215.48,1,4215.48
ORD-103947,1,PROD-APP-213,Apparel,1934.77,2,3869.54
ORD-103947,2,PROD-HOM-777,Home & Kitchen,1981.91,2,3963.82
ORD-103948,1,PROD-ELE-790,Electronics,2726.81,1,2726.81
ORD-103948,2,PROD-GRO-643,Groceries,973.32,1,973.32
ORD-103949,1,PROD-HOM-755,Home & Kitchen,3896.76,1,3896.76
ORD-103950,1,PROD-HOM-539,Home & Kitchen,3128.85,1,3128.85
ORD-103950,2,PROD-HOM-494,Home & Kitchen,3781.03,1,3781.03
ORD-103951,1,PROD-ELE-617,Electronics,4658.59,1,4658.59
ORD-103952,1,PROD-GRO-838,Groceries,367.87,1,367.87
ORD-103953,1,PROD-HOM-159,Home & Kitchen,2104.16,1,2104.16
ORD-103954,1,PROD-GRO-795,Groceries,1144.55,1,1144.55
ORD-103955,1,PROD-GRO-674,Groceries,952.44,1,952.44
ORD-103956,1,PROD-APP-303,Apparel,1694.83,1,1694.83
ORD-103957,1,PROD-APP-431,Apparel,1485.47,1,1485.47
ORD-103958,1,PROD-ELE-902,Electronics,8874.31,1,8874.31
ORD-103958,2,PROD-HOM-554,Home & Kitchen,2112.15,1,2112.15
ORD-103959,1,PROD-APP-643,Apparel,2305.42,1,2305.42
ORD-103959,2,PROD-ELE-960,Electronics,9665.43,2,19330.86
ORD-103959,3,PROD-HOM-519,Home & Kitchen,1670.27,1,1670.27
ORD-103960,1,PROD-APP-934,Apparel,1547.84,1,1547.84
ORD-103961,1,PROD-ELE-158,Electronics,6813.09,1,6813.09
ORD-103962,1,PROD-HOM-995,Home & Kitchen,3946.33,1,3946.33
ORD-103962,2,PROD-HOM-495,Home & Kitchen,4085.6,1,4085.6
ORD-103963,1,PROD-APP-345,Apparel,2376.24,1,2376.24
ORD-103963,2,PROD-HOM-481,Home & Kitchen,4109.58,1,4109.58
ORD-103964,1,PROD-APP-129,Apparel,630.28,1,630.28
ORD-103964,2,PROD-GRO-643,Groceries,931.66,1,931.66
ORD-103965,1,PROD-APP-698,Apparel,1449.82,1,1449.82
ORD-103966,1,PROD-APP-794,Apparel,2269.63,1,2269.63
ORD-103967,1,PROD-GRO-306,Groceries,311.66,1,311.66
ORD-103968,1,PROD-GRO-570,Groceries,535.07,1,535.07
ORD-103969,1,PROD-APP-195,Apparel,783.4,1,783.4
ORD-103969,2,PROD-GRO-444,Groceries,581.15,1,581.15
ORD-103970,1,PROD-APP-745,Apparel,2490.55,1,2490.55
ORD-103971,1,PROD-BEA-992,Beauty & Personal Care,334.81,1,334.81
ORD-103971,2,PROD-APP-227,Apparel,577.53,1,577.53
ORD-103972,1,PROD-ELE-283,Electronics,2356.01,1,2356.01
ORD-103972,2,PROD-GRO-333,Groceries,1001.02,1,1001.02
ORD-103972,3,PROD-APP-135,Apparel,1526.94,1,1526.94
ORD-103973,1,PROD-APP-297,Apparel,2405.04,1,2405.04
ORD-103974,1,PROD-BEA-803,Beauty & Personal Care,257.65,1,257.65
ORD-103975,1,PROD-ELE-799,Electronics,11757.7,1,11757.7
ORD-103975,2,PROD-ELE-642,Electronics,11958.19,1,11958.19
ORD-103976,1,PROD-APP-176,Apparel,2152.93,1,2152.93
ORD-103977,1,PROD-ELE-689,Electronics,9345.93,1,9345.93
ORD-103978,1,PROD-GRO-888,Groceries,846.5,1,846.5
ORD-103979,1,PROD-GRO-350,Groceries,1149.76,1,1149.76
ORD-103980,1,PROD-HOM-738,Home & Kitchen,2701.66,1,2701.66
ORD-103980,2,PROD-BEA-205,Beauty & Personal Care,1455.05,1,1455.05
ORD-103981,1,PROD-APP-658,Apparel,1261.58,1,1261.58
ORD-103982,1,PROD-ELE-724,Electronics,13990.3,1,13990.3
ORD-103983,1,PROD-APP-471,Apparel,1953.99,1,1953.99
ORD-103984,1,PROD-APP-590,Apparel,2295.08,1,2295.08
ORD-103985,1,PROD-ELE-997,Electronics,8821.12,1,8821.12
ORD-103985,2,PROD-HOM-434,Home & Kitchen,2618.17,1,2618.17
ORD-103986,1,PROD-ELE-839,Electronics,3789.08,1,3789.08
ORD-103986,2,PROD-HOM-251,Home & Kitchen,3907.01,1,3907.01
ORD-103987,1,PROD-ELE-982,Electronics,4665.19,1,4665.19
ORD-103987,2,PROD-APP-371,Apparel,1494.45,2,2988.9
ORD-103987,3,PROD-HOM-374,Home & Kitchen,855.77,1,855.77
ORD-103988,1,PROD-APP-661,Apparel,626.86,1,626.86
ORD-103989,1,PROD-HOM-544,Home & Kitchen,858.62,1,858.62
ORD-103990,1,PROD-APP-885,Apparel,1763.71,1,1763.71
ORD-103991,1,PROD-APP-566,Apparel,2086.69,1,2086.69
ORD-103992,1,PROD-GRO-181,Groceries,1056.08,1,1056.08
ORD-103992,2,PROD-HOM-706,Home & Kitchen,1114.98,1,1114.98
ORD-103992,3,PROD-ELE-608,Electronics,8441.42,2,16882.84
ORD-103993,1,PROD-GRO-173,Groceries,1180.74,1,1180.74
ORD-103994,1,PROD-APP-285,Apparel,2445.9,2,4891.8
ORD-103995,1,PROD-APP-215,Apparel,1420.7,1,1420.7
ORD-103996,1,PROD-GRO-431,Groceries,844.76,1,844.76
ORD-103997,1,PROD-GRO-598,Groceries,603.44,1,603.44
ORD-103998,1,PROD-APP-826,Apparel,1410.58,1,1410.58
ORD-103999,1,PROD-APP-899,Apparel,1371.91,1,1371.91
ORD-104000,1,PROD-HOM-328,Home & Kitchen,2436.37,1,2436.37
ORD-104000,2,PROD-GRO-519,Groceries,395.33,1,395.33
ORD-104001,1,PROD-APP-992,Apparel,529.82,1,529.82
ORD-104001,2,PROD-HOM-585,Home & Kitchen,2026.36,1,2026.36
ORD-104002,1,PROD-HOM-131,Home & Kitchen,1662.2,1,1662.2
ORD-104003,1,PROD-APP-403,Apparel,2235.71,1,2235.71
ORD-104004,1,PROD-ELE-551,Electronics,11591.16,1,11591.16
ORD-104005,1,PROD-HOM-162,Home & Kitchen,1698.42,1,1698.42
ORD-104006,1,PROD-HOM-984,Home & Kitchen,2385.08,1,2385.08
ORD-104006,2,PROD-BEA-582,Beauty & Personal Care,1058.58,1,1058.58
ORD-104007,1,PROD-GRO-586,Groceries,507.96,1,507.96
ORD-104008,1,PROD-ELE-929,Electronics,4238.43,1,4238.43
ORD-104009,1,PROD-ELE-244,Electronics,9283.51,1,9283.51
ORD-104010,1,PROD-APP-633,Apparel,590.04,1,590.04
ORD-104011,1,PROD-ELE-668,Electronics,2780.9,1,2780.9
ORD-104012,1,PROD-ELE-514,Electronics,5424.74,1,5424.74
ORD-104013,1,PROD-GRO-603,Groceries,309.95,1,309.95
ORD-104013,2,PROD-ELE-147,Electronics,4385.68,1,4385.68
ORD-104014,1,PROD-HOM-587,Home & Kitchen,3282.13,1,3282.13
ORD-104014,2,PROD-GRO-242,Groceries,470.23,1,470.23
ORD-104015,1,PROD-APP-795,Apparel,675.1,1,675.1
ORD-104016,1,PROD-BEA-338,Beauty & Personal Care,1556.12,2,3112.24
ORD-104017,1,PROD-GRO-205,Groceries,475.99,1,475.99
ORD-104018,1,PROD-APP-615,Apparel,2036.13,1,2036.13
ORD-104019,1,PROD-APP-906,Apparel,800.12,1,800.12
ORD-104019,2,PROD-HOM-654,Home & Kitchen,1393.13,1,1393.13
ORD-104020,1,PROD-APP-485,Apparel,1252.05,1,1252.05
ORD-104021,1,PROD-APP-641,Apparel,1539.17,1,1539.17
ORD-104022,1,PROD-GRO-819,Groceries,383.03,1,383.03
ORD-104023,1,PROD-APP-528,Apparel,1724.68,1,1724.68
ORD-104023,2,PROD-APP-457,Apparel,1920.4,1,1920.4
ORD-104023,3,PROD-GRO-817,Groceries,364.85,1,364.85
ORD-104024,1,PROD-APP-281,Apparel,1419.65,1,1419.65
ORD-104024,2,PROD-ELE-364,Electronics,12868.25,2,25736.5
ORD-104025,1,PROD-APP-991,Apparel,892.0,1,892.0
ORD-104026,1,PROD-APP-409,Apparel,2302.55,2,4605.1
ORD-104027,1,PROD-HOM-674,Home & Kitchen,1190.65,1,1190.65
ORD-104027,2,PROD-ELE-342,Electronics,12809.86,1,12809.86
ORD-104028,1,PROD-ELE-534,Electronics,8573.11,1,8573.11
ORD-104029,1,PROD-HOM-603,Home & Kitchen,4211.82,2,8423.64
ORD-104030,1,PROD-ELE-781,Electronics,14360.16,1,14360.16
ORD-104031,1,PROD-APP-672,Apparel,825.74,2,1651.48
ORD-104032,1,PROD-ELE-203,Electronics,10179.41,2,20358.82
ORD-104033,1,PROD-HOM-648,Home & Kitchen,3961.63,1,3961.63
ORD-104033,2,PROD-GRO-268,Groceries,505.78,1,505.78
ORD-104034,1,PROD-HOM-707,Home & Kitchen,912.9,1,912.9
ORD-104034,2,PROD-ELE-879,Electronics,9534.12,2,19068.24
ORD-104035,1,PROD-APP-509,Apparel,1658.82,1,1658.82
ORD-104035,2,PROD-ELE-352,Electronics,6150.27,1,6150.27
ORD-104036,1,PROD-HOM-673,Home & Kitchen,2542.83,1,2542.83
ORD-104037,1,PROD-GRO-248,Groceries,1094.12,1,1094.12
ORD-104038,1,PROD-BEA-740,Beauty & Personal Care,1643.6,1,1643.6
ORD-104038,2,PROD-HOM-160,Home & Kitchen,3054.3,1,3054.3
ORD-104039,1,PROD-HOM-146,Home & Kitchen,2825.8,1,2825.8
ORD-104039,2,PROD-GRO-484,Groceries,463.5,2,927.0
ORD-104039,3,PROD-HOM-904,Home & Kitchen,2541.44,2,5082.88
ORD-104040,1,PROD-HOM-424,Home & Kitchen,1505.5,1,1505.5
ORD-104041,1,PROD-APP-373,Apparel,429.03,1,429.03
ORD-104042,1,PROD-APP-360,Apparel,1825.79,2,3651.58
ORD-104043,1,PROD-HOM-727,Home & Kitchen,881.14,1,881.14
